opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,target_won,sector,company_age,revenue,employees,is_subsidiary,is_domestic,manager,regional_office
EDAJ0YEW,Darcel Schlecht,GTXPro,Isdom,Won,2017-03-24,2017-03-30,4794.0,1,medical,16,3178.24,4540,0,1,Melvin Marxen,Central
9X5HUUJ5,James Ascencio,GTX Plus Basic,Kan-code,Lost,2017-03-24,2017-04-02,0.0,0,software,36,11698.03,34288,0,1,Summer Sewald,West
21S1ETXM,Kary Hendrixson,GTX Plus Basic,Scotfind,Lost,2017-03-24,2017-04-03,0.0,0,software,22,6354.87,16780,1,1,Summer Sewald,West
54JFGNXN,Lajuana Vencill,GTX Basic,Cancity,Won,2017-03-24,2017-05-27,648.0,1,retail,17,718.62,2448,0,1,Dustin Brinkmann,Central
WLXPA3LB,Lajuana Vencill,MG Advanced,Dontechi,Won,2017-03-24,2017-06-30,3040.0,1,software,36,4618.0,10083,0,1,Dustin Brinkmann,Central
3WQMBMSN,Marty Freudenburg,GTX Plus Basic,Treequote,Won,2017-03-24,2017-06-30,1185.0,1,telecommunications,30,5266.09,8595,1,1,Melvin Marxen,Central
XIKWT7HM,Marty Freudenburg,MG Special,Finhigh,Won,2017-03-24,2017-03-26,48.0,1,finance,12,1102.43,1759,0,1,Melvin Marxen,Central
J9QQVBQX,Maureen Marcano,GTX Plus Basic,J-Texon,Lost,2017-03-24,2017-04-01,0.0,0,retail,29,1388.67,3583,0,1,Summer Sewald,West
I51MJ7PP,Maureen Marcano,GTX Plus Basic,Cheers,Won,2017-03-24,2017-06-30,1021.0,1,entertainment,25,4269.9,6472,1,1,Summer Sewald,West
V690FQG4,Maureen Marcano,GTX Plus Basic,Scotfind,Won,2017-03-24,2017-05-26,1264.0,1,software,22,6354.87,16780,1,1,Summer Sewald,West
OSB9S3PI,Moses Frase,MG Special,Zumgoity,Lost,2017-03-24,2017-05-23,0.0,0,medical,34,441.08,1210,0,1,Dustin Brinkmann,Central
JWRSTAU8,Moses Frase,GTX Basic,Ron-tech,Won,2017-03-24,2017-06-12,503.0,1,medical,26,3922.42,6837,0,1,Dustin Brinkmann,Central
YYAZ4JBY,Reed Clapper,GTXPro,Ganjaflex,Won,2017-03-24,2017-04-03,4440.0,1,retail,23,5158.71,17479,0,0,Rocco Neubert,East
8SEGAAT7,Versie Hillebrand,GTX Plus Basic,Inity,Lost,2017-03-24,2017-04-03,0.0,0,marketing,32,2403.58,8801,0,1,Dustin Brinkmann,Central
4L36DJTM,Versie Hillebrand,MG Special,Rangreen,Won,2017-03-24,2017-04-02,52.0,1,technolgy,31,2938.67,8775,0,0,Dustin Brinkmann,Central
7Z3S4XV9,Vicki Laflamme,GTX Basic,Konex,Lost,2017-03-24,2017-04-03,0.0,0,technolgy,38,7708.38,13756,0,1,Celia Rouche,West
SQOW8W0G,Violet Mclelland,GTX Basic,Initech,Lost,2017-03-24,2017-05-05,0.0,0,telecommunications,24,6395.05,20275,0,1,Cara Losch,East
W3LGBNI2,Violet Mclelland,MG Special,Gekko & Co,Lost,2017-03-24,2017-04-06,0.0,0,retail,28,2520.83,3502,0,1,Cara Losch,East
J2B3UZXA,Violet Mclelland,GTX Basic,Gekko & Co,Won,2017-03-24,2017-03-26,499.0,1,retail,28,2520.83,3502,0,1,Cara Losch,East
VH78FLDN,Zane Levy,GTXPro,Cheers,Lost,2017-03-24,2017-04-03,0.0,0,entertainment,25,4269.9,6472,1,1,Summer Sewald,West
KZKMLY96,Zane Levy,GTX Plus Basic,Condax,Won,2017-03-24,2017-03-29,1159.0,1,medical,1,4.54,9,0,1,Summer Sewald,West
9BGKQZ3H,Anna Snelling,MG Special,Domzoom,Lost,2017-03-25,2017-04-03,0.0,0,entertainment,20,217.87,551,0,1,Dustin Brinkmann,Central
H6NJKV4F,Boris Faz,GTX Plus Pro,Betasoloin,Won,2017-03-25,2017-05-20,5479.0,1,medical,19,251.41,495,0,1,Rocco Neubert,East
L69Q015M,Daniell Hammack,GTXPro,Zotware,Won,2017-03-25,2017-05-19,4555.0,1,software,39,4478.47,13809,0,1,Rocco Neubert,East
RX3F3VIU,Darcel Schlecht,MG Special,Hottechi,Lost,2017-03-25,2017-04-02,0.0,0,technolgy,21,8170.38,16499,0,0,Melvin Marxen,Central
R5I9AAFG,Elease Gluck,MG Special,Fasehatice,Lost,2017-03-25,2017-05-25,0.0,0,retail,28,4968.91,7523,0,1,Celia Rouche,West
JQ3HJFNA,Garret Kinder,GTX Plus Basic,Initech,Won,2017-03-25,2017-03-28,1026.0,1,telecommunications,24,6395.05,20275,0,1,Cara Losch,East
XCC1C1GG,Gladys Colclough,GTX Basic,Stanredtax,Won,2017-03-25,2017-04-03,503.0,1,finance,31,1698.2,3798,0,1,Melvin Marxen,Central
WI1HQSIS,Gladys Colclough,GTX Plus Basic,Streethex,Won,2017-03-25,2017-06-14,1144.0,1,retail,30,1376.8,1165,0,0,Melvin Marxen,Central
LCTI4CFV,Gladys Colclough,MG Special,Genco Pura Olive Oil Company,Won,2017-03-25,2017-06-16,55.0,1,retail,11,894.33,1635,0,0,Melvin Marxen,Central
8GMDSXYY,Markita Hansen,MG Advanced,Kan-code,Won,2017-03-25,2017-04-06,3181.0,1,software,36,11698.03,34288,0,1,Celia Rouche,West
QLTDWAEM,Marty Freudenburg,MG Special,Scottech,Won,2017-03-25,2017-06-19,54.0,1,marketing,6,45.39,100,1,1,Melvin Marxen,Central
UB8M6I5R,Maureen Marcano,GTXPro,Singletechno,Won,2017-03-25,2017-06-30,3959.0,1,retail,22,2214.94,5374,0,1,Summer Sewald,West
EBTJPEEY,Niesha Huffines,GTX Basic,Streethex,Won,2017-03-25,2017-05-31,571.0,1,retail,30,1376.8,1165,0,0,Melvin Marxen,Central
ATW70WX1,Reed Clapper,GTXPro,Donquadtech,Lost,2017-03-25,2017-04-05,0.0,0,technolgy,26,1712.68,3194,1,1,Rocco Neubert,East
9DBMY3OF,Vicki Laflamme,GTX Basic,Kan-code,Lost,2017-03-25,2017-04-04,0.0,0,software,36,11698.03,34288,0,1,Celia Rouche,West
HRV9DSYF,Vicki Laflamme,GTX Basic,Blackzim,Won,2017-03-25,2017-04-03,545.0,1,retail,9,497.11,1588,0,1,Celia Rouche,West
MNC7Q3JJ,Vicki Laflamme,GTX Basic,Labdrill,Won,2017-03-25,2017-06-21,554.0,1,medical,33,2741.37,9226,0,1,Celia Rouche,West
E3WWC6FJ,Violet Mclelland,MG Special,Yearin,Won,2017-03-25,2017-04-02,68.0,1,retail,13,2261.05,3851,0,1,Cara Losch,East
QKKZQJ46,Violet Mclelland,MG Special,Zencorporation,Won,2017-03-25,2017-06-16,52.0,1,technolgy,7,40.79,142,0,0,Cara Losch,East
M52B4VC5,Anna Snelling,MG Special,Globex Corporation,Lost,2017-03-26,2017-04-04,0.0,0,technolgy,18,1223.72,2497,0,0,Dustin Brinkmann,Central
Z72Y3C3C,Anna Snelling,MG Special,Dontechi,Won,2017-03-26,2017-04-04,54.0,1,software,36,4618.0,10083,0,1,Dustin Brinkmann,Central
FQPPZ9NQ,Cassey Cress,MG Advanced,Donware,Won,2017-03-26,2017-05-25,3822.0,1,marketing,19,1197.44,2570,0,1,Rocco Neubert,East
DUHS8KVY,Daniell Hammack,GTX Plus Basic,The New York Inquirer,Won,2017-03-26,2017-04-05,971.0,1,medical,22,439.21,792,0,1,Rocco Neubert,East
M72CT8RN,Daniell Hammack,GTX Plus Pro,Donware,Won,2017-03-26,2017-04-05,6024.0,1,marketing,19,1197.44,2570,0,1,Rocco Neubert,East
XBFTCRLN,Darcel Schlecht,GTXPro,Stanredtax,Won,2017-03-26,2017-04-04,4820.0,1,finance,31,1698.2,3798,0,1,Melvin Marxen,Central
3ZILMRQK,Donn Cantrell,GTX Plus Pro,Kinnamplus,Lost,2017-03-26,2017-05-28,0.0,0,retail,14,702.72,1831,0,1,Rocco Neubert,East
FZ72CGOI,Garret Kinder,GTXPro,Plussunin,Lost,2017-03-26,2017-06-25,0.0,0,retail,15,1419.98,4018,0,1,Cara Losch,East
72HZ4LDT,Garret Kinder,MG Advanced,Ganjaflex,Won,2017-03-26,2017-04-02,2940.0,1,retail,23,5158.71,17479,0,0,Cara Losch,East
4X3LNCWH,Hayden Neloms,MG Special,Doncon,Won,2017-03-26,2017-04-04,49.0,1,technolgy,8,587.72,1501,0,1,Celia Rouche,West
CMPFB2PS,Jonathan Berthelot,GTX Basic,Conecom,Lost,2017-03-26,2017-04-02,0.0,0,technolgy,13,1520.66,1806,0,1,Melvin Marxen,Central
61HW4ELT,Kami Bicknell,GTX Plus Basic,Finjob,Lost,2017-03-26,2017-05-31,0.0,0,employment,30,2059.9,3644,0,1,Summer Sewald,West
F481S8G3,Kami Bicknell,GTX Basic,J-Texon,Won,2017-03-26,2017-05-22,545.0,1,retail,29,1388.67,3583,0,1,Summer Sewald,West
677XNEFB,Markita Hansen,MG Special,Y-corporation,Won,2017-03-26,2017-06-18,58.0,1,employment,35,2871.35,9561,0,1,Celia Rouche,West
7L0S5EON,Marty Freudenburg,MG Advanced,Streethex,Lost,2017-03-26,2017-04-03,0.0,0,retail,30,1376.8,1165,0,0,Melvin Marxen,Central
A3D8MRDX,Niesha Huffines,GTXPro,Dontechi,Won,2017-03-26,2017-05-12,4280.0,1,software,36,4618.0,10083,0,1,Melvin Marxen,Central
YE6R6I1K,Reed Clapper,MG Advanced,Umbrella Corporation,Won,2017-03-26,2017-05-29,2880.0,1,finance,20,2022.14,5113,0,1,Rocco Neubert,East
JXUXBANJ,Rosalina Dieter,GTK 500,Y-corporation,Won,2017-03-26,2017-04-05,25288.0,1,employment,35,2871.35,9561,0,1,Celia Rouche,West
UWPUJESS,Versie Hillebrand,MG Special,Hottechi,Lost,2017-03-26,2017-05-25,0.0,0,technolgy,21,8170.38,16499,0,0,Dustin Brinkmann,Central
HSTXUOVW,Vicki Laflamme,MG Special,Hatfan,Lost,2017-03-26,2017-05-06,0.0,0,services,36,792.46,1299,0,1,Celia Rouche,West
2ZT298DY,Zane Levy,GTX Basic,Goodsilron,Lost,2017-03-26,2017-04-04,0.0,0,marketing,18,2952.73,5107,0,1,Summer Sewald,West
Z769EPTS,Zane Levy,GTX Basic,Hottechi,Lost,2017-03-26,2017-05-14,0.0,0,technolgy,21,8170.38,16499,0,0,Summer Sewald,West
GOIVV4OG,Cecily Lampkin,MG Advanced,Zumgoity,Won,2017-03-27,2017-05-29,3267.0,1,medical,34,441.08,1210,0,1,Dustin Brinkmann,Central
CJOU1RYX,Daniell Hammack,GTX Plus Pro,Betasoloin,Won,2017-03-27,2017-06-09,5182.0,1,medical,19,251.41,495,0,1,Rocco Neubert,East
5OVTFUNQ,Darcel Schlecht,GTXPro,Cancity,Lost,2017-03-27,2017-04-05,0.0,0,retail,17,718.62,2448,0,1,Melvin Marxen,Central
0RNYAI6O,Darcel Schlecht,MG Special,Statholdings,Lost,2017-03-27,2017-04-07,0.0,0,employment,21,291.27,586,0,1,Melvin Marxen,Central
NSI9TMQ1,Garret Kinder,GTXPro,Zencorporation,Lost,2017-03-27,2017-05-31,0.0,0,technolgy,7,40.79,142,0,0,Cara Losch,East
2QQD7411,James Ascencio,GTX Basic,Y-corporation,Won,2017-03-27,2017-05-25,540.0,1,employment,35,2871.35,9561,0,1,Summer Sewald,West
XR57MBVC,James Ascencio,MG Advanced,Finjob,Won,2017-03-27,2017-05-01,3492.0,1,employment,30,2059.9,3644,0,1,Summer Sewald,West
8BY9YRL9,Jonathan Berthelot,GTX Plus Pro,dambase,Won,2017-03-27,2017-06-26,5991.0,1,marketing,23,2173.98,2928,1,1,Melvin Marxen,Central
7PWQUE7O,Markita Hansen,GTX Basic,Lexiqvolax,Lost,2017-03-27,2017-04-02,0.0,0,medical,14,1618.89,3889,0,1,Celia Rouche,West
ELCQKUQU,Markita Hansen,MG Advanced,Konex,Lost,2017-03-27,2017-04-06,0.0,0,technolgy,38,7708.38,13756,0,1,Celia Rouche,West
CVPH0J04,Markita Hansen,GTXPro,Sunnamplex,Won,2017-03-27,2017-06-26,4968.0,1,marketing,10,894.37,1593,0,0,Celia Rouche,West
H8CLNRM2,Maureen Marcano,GTXPro,Konex,Won,2017-03-27,2017-05-26,5006.0,1,technolgy,38,7708.38,13756,0,1,Summer Sewald,West
MJBD6V39,Moses Frase,MG Special,Conecom,Lost,2017-03-27,2017-05-01,0.0,0,technolgy,13,1520.66,1806,0,1,Dustin Brinkmann,Central
GQQ01OO5,Reed Clapper,GTX Plus Pro,Zotware,Lost,2017-03-27,2017-05-15,0.0,0,software,39,4478.47,13809,0,1,Rocco Neubert,East
B85LVFR1,Reed Clapper,GTXPro,Mathtouch,Won,2017-03-27,2017-04-05,5363.0,1,marketing,34,3027.46,9516,0,0,Rocco Neubert,East
U8XA7JCO,Versie Hillebrand,MG Special,dambase,Won,2017-03-27,2017-06-28,49.0,1,marketing,23,2173.98,2928,1,1,Dustin Brinkmann,Central
2GR73FEV,Zane Levy,GTX Plus Basic,Fasehatice,Lost,2017-03-27,2017-04-03,0.0,0,retail,28,4968.91,7523,0,1,Summer Sewald,West
AV4ZPXE3,Zane Levy,MG Advanced,Doncon,Won,2017-03-27,2017-04-03,4253.0,1,technolgy,8,587.72,1501,0,1,Summer Sewald,West
X8QV83G1,Anna Snelling,MG Special,Codehow,Lost,2017-03-28,2017-04-08,0.0,0,software,20,2714.9,2641,1,1,Dustin Brinkmann,Central
T1ZYZ70B,Anna Snelling,MG Special,Codehow,Lost,2017-03-28,2017-06-08,0.0,0,software,20,2714.9,2641,1,1,Dustin Brinkmann,Central
RO6QLRCX,Cassey Cress,GTX Basic,Plussunin,Won,2017-03-28,2017-05-30,422.0,1,retail,15,1419.98,4018,0,1,Rocco Neubert,East
6FT804V9,Cecily Lampkin,GTX Basic,Hottechi,Lost,2017-03-28,2017-04-06,0.0,0,technolgy,21,8170.38,16499,0,0,Dustin Brinkmann,Central
SKTAI2GS,Cecily Lampkin,GTX Plus Basic,Codehow,Won,2017-03-28,2017-04-08,1056.0,1,software,20,2714.9,2641,1,1,Dustin Brinkmann,Central
YIGSYPWD,Corliss Cosme,GTXPro,Bioplex,Lost,2017-03-28,2017-04-07,0.0,0,medical,27,326.82,1016,0,1,Cara Losch,East
9IP0C0IR,Corliss Cosme,GTXPro,Ganjaflex,Lost,2017-03-28,2017-05-28,0.0,0,retail,23,5158.71,17479,0,0,Cara Losch,East
E06J9PDT,Darcel Schlecht,GTXPro,Dontechi,Lost,2017-03-28,2017-04-06,0.0,0,software,36,4618.0,10083,0,1,Melvin Marxen,Central
3OLESA9M,Darcel Schlecht,MG Advanced,Inity,Lost,2017-03-28,2017-04-03,0.0,0,marketing,32,2403.58,8801,0,1,Melvin Marxen,Central
3O7PIS8O,Darcel Schlecht,MG Advanced,Warephase,Won,2017-03-28,2017-04-09,3665.0,1,services,21,2041.73,5276,0,1,Melvin Marxen,Central
FAV4HHP4,Donn Cantrell,GTXPro,Donquadtech,Won,2017-03-28,2017-06-03,4329.0,1,technolgy,26,1712.68,3194,1,1,Rocco Neubert,East
LOMFB71Q,Gladys Colclough,MG Special,Finhigh,Lost,2017-03-28,2017-04-03,0.0,0,finance,12,1102.43,1759,0,1,Melvin Marxen,Central
C334XDK8,Hayden Neloms,MG Special,Goodsilron,Won,2017-03-28,2017-04-08,58.0,1,marketing,18,2952.73,5107,0,1,Celia Rouche,West
R707GGNA,James Ascencio,GTX Plus Pro,Y-corporation,Won,2017-03-28,2017-06-26,7356.0,1,employment,35,2871.35,9561,0,1,Summer Sewald,West
EP81D4IN,James Ascencio,GTXPro,Fasehatice,Won,2017-03-28,2017-06-25,4066.0,1,retail,28,4968.91,7523,0,1,Summer Sewald,West
UWZ7DFKY,Lajuana Vencill,MG Special,Condax,Won,2017-03-28,2017-06-06,55.0,1,medical,1,4.54,9,0,1,Dustin Brinkmann,Central
7SH51ME1,Markita Hansen,MG Advanced,Zoomit,Won,2017-03-28,2017-06-27,3738.0,1,entertainment,26,324.19,978,0,1,Celia Rouche,West
QPH1YUAN,Maureen Marcano,GTX Basic,Hottechi,Lost,2017-03-28,2017-04-04,0.0,0,technolgy,21,8170.38,16499,0,0,Summer Sewald,West
7PV7V1RP,Maureen Marcano,MG Advanced,Labdrill,Lost,2017-03-28,2017-05-26,0.0,0,medical,33,2741.37,9226,0,1,Summer Sewald,West
C2WEF4XH,Maureen Marcano,GTX Plus Basic,Y-corporation,Won,2017-03-28,2017-05-15,888.0,1,employment,35,2871.35,9561,0,1,Summer Sewald,West
5G645WYV,Moses Frase,GTX Plus Pro,Bioholding,Won,2017-03-28,2017-04-07,5447.0,1,medical,6,587.34,1356,0,0,Dustin Brinkmann,Central
5M3Z5DS4,Niesha Huffines,GTX Plus Pro,Globex Corporation,Won,2017-03-28,2017-04-05,5972.0,1,technolgy,18,1223.72,2497,0,0,Melvin Marxen,Central
CR20TBUT,Rosalina Dieter,GTXPro,Cheers,Won,2017-03-28,2017-04-02,4855.0,1,entertainment,25,4269.9,6472,1,1,Celia Rouche,West
M5E8U8HP,Rosie Papadopoulos,MG Advanced,Xx-zobam,Won,2017-03-28,2017-05-29,3395.0,1,entertainment,29,3838.39,8274,0,1,Cara Losch,East
9VEB4KWV,Violet Mclelland,MG Special,Bioplex,Lost,2017-03-28,2017-04-07,0.0,0,medical,27,326.82,1016,0,1,Cara Losch,East
9S7VQ79A,Zane Levy,GTX Plus Basic,Goodsilron,Won,2017-03-28,2017-03-30,1084.0,1,marketing,18,2952.73,5107,0,1,Summer Sewald,West
1MQFYGEE,Cecily Lampkin,MG Advanced,Inity,Won,2017-03-29,2017-06-03,3670.0,1,marketing,32,2403.58,8801,0,1,Dustin Brinkmann,Central
4G10PCOZ,Daniell Hammack,GTX Plus Basic,Initech,Lost,2017-03-29,2017-04-02,0.0,0,telecommunications,24,6395.05,20275,0,1,Rocco Neubert,East
DLZYL69K,Daniell Hammack,GTX Plus Pro,Gekko & Co,Won,2017-03-29,2017-06-02,5304.0,1,retail,28,2520.83,3502,0,1,Rocco Neubert,East
KYQ50DTU,Darcel Schlecht,GTX Plus Pro,Treequote,Lost,2017-03-29,2017-04-06,0.0,0,telecommunications,30,5266.09,8595,1,1,Melvin Marxen,Central
FRIVBOOA,Darcel Schlecht,GTXPro,Conecom,Won,2017-03-29,2017-06-16,3844.0,1,technolgy,13,1520.66,1806,0,1,Melvin Marxen,Central
7ASDRLM5,Donn Cantrell,GTX Basic,Acme Corporation,Won,2017-03-29,2017-05-11,549.0,1,technolgy,22,1100.04,2822,0,1,Rocco Neubert,East
0HB6OUIN,Gladys Colclough,GTXPro,Condax,Lost,2017-03-29,2017-05-20,0.0,0,medical,1,4.54,9,0,1,Melvin Marxen,Central
UWK0KA56,Gladys Colclough,MG Advanced,Stanredtax,Lost,2017-03-29,2017-04-05,0.0,0,finance,31,1698.2,3798,0,1,Melvin Marxen,Central
CCVCBR83,Jonathan Berthelot,GTX Basic,Hottechi,Won,2017-03-29,2017-04-05,553.0,1,technolgy,21,8170.38,16499,0,0,Melvin Marxen,Central
SV2VJ3VH,Kami Bicknell,GTX Plus Basic,Plexzap,Lost,2017-03-29,2017-05-05,0.0,0,retail,17,2437.85,4874,0,1,Summer Sewald,West
ASL3FJZP,Kami Bicknell,MG Advanced,Faxquote,Won,2017-03-29,2017-04-07,3523.0,1,telecommunications,23,1825.82,5595,1,1,Summer Sewald,West
0S4K915N,Kary Hendrixson,GTX Basic,Konex,Lost,2017-03-29,2017-05-20,0.0,0,technolgy,38,7708.38,13756,0,1,Summer Sewald,West
8IJOC37Z,Kary Hendrixson,GTX Basic,Hottechi,Won,2017-03-29,2017-06-28,424.0,1,technolgy,21,8170.38,16499,0,0,Summer Sewald,West
28BIO7F9,Marty Freudenburg,GTX Basic,Konmatfix,Won,2017-03-29,2017-06-02,490.0,1,marketing,33,375.43,1190,0,1,Melvin Marxen,Central
9B5T5QTA,Maureen Marcano,GTXPro,Konex,Lost,2017-03-29,2017-04-04,0.0,0,technolgy,38,7708.38,13756,0,1,Summer Sewald,West
9ZDFLOKA,Maureen Marcano,MG Special,Green-Plus,Won,2017-03-29,2017-04-07,48.0,1,services,15,692.19,1922,0,1,Summer Sewald,West
8FXUNDUS,Moses Frase,MG Advanced,Hottechi,Won,2017-03-29,2017-05-26,3982.0,1,technolgy,21,8170.38,16499,0,0,Dustin Brinkmann,Central
MLC5KY2R,Rosalina Dieter,MG Advanced,Finjob,Lost,2017-03-29,2017-06-11,0.0,0,employment,30,2059.9,3644,0,1,Celia Rouche,West
98YPUABG,Vicki Laflamme,GTX Plus Pro,Sonron,Lost,2017-03-29,2017-04-06,0.0,0,telecommunications,19,1699.85,5108,0,1,Celia Rouche,West
181X64EU,Vicki Laflamme,GTX Plus Basic,Goodsilron,Won,2017-03-29,2017-04-09,1176.0,1,marketing,18,2952.73,5107,0,1,Celia Rouche,West
XLKL4EI0,Wilburn Farren,GTX Basic,Betasoloin,Lost,2017-03-29,2017-04-10,0.0,0,medical,19,251.41,495,0,1,Cara Losch,East
5RUF6451,Wilburn Farren,GTX Basic,Kinnamplus,Won,2017-03-29,2017-04-04,589.0,1,retail,14,702.72,1831,0,1,Cara Losch,East
G67668KN,Zane Levy,GTX Plus Pro,Singletechno,Lost,2017-03-29,2017-05-16,0.0,0,retail,22,2214.94,5374,0,1,Summer Sewald,West
4SAUJMOI,Boris Faz,GTX Basic,Vehement Capital Partners,Lost,2017-03-30,2017-04-01,0.0,0,finance,25,646.1,883,1,1,Rocco Neubert,East
B2H3P25L,Boris Faz,GTX Plus Pro,Xx-zobam,Lost,2017-03-30,2017-04-07,0.0,0,entertainment,29,3838.39,8274,0,1,Rocco Neubert,East
DF19VWL4,Cassey Cress,GTXPro,The New York Inquirer,Won,2017-03-30,2017-04-06,4276.0,1,medical,22,439.21,792,0,1,Rocco Neubert,East
ZIZXHX09,Cassey Cress,MG Advanced,Silis,Won,2017-03-30,2017-04-07,3390.0,1,medical,24,2818.38,6290,0,1,Rocco Neubert,East
70GGNRPB,Cecily Lampkin,GTX Basic,Bioholding,Lost,2017-03-30,2017-04-11,0.0,0,medical,6,587.34,1356,0,0,Dustin Brinkmann,Central
0VYX8TN3,Cecily Lampkin,MG Special,dambase,Lost,2017-03-30,2017-04-09,0.0,0,marketing,23,2173.98,2928,1,1,Dustin Brinkmann,Central
JPJ3A9T8,Cecily Lampkin,GTX Basic,Dontechi,Won,2017-03-30,2017-05-19,541.0,1,software,36,4618.0,10083,0,1,Dustin Brinkmann,Central
1A86ZD0B,Corliss Cosme,GTX Plus Pro,Ganjaflex,Won,2017-03-30,2017-06-26,5189.0,1,retail,23,5158.71,17479,0,0,Cara Losch,East
PMQ4M2UX,Daniell Hammack,GTXPro,Ganjaflex,Lost,2017-03-30,2017-04-07,0.0,0,retail,23,5158.71,17479,0,0,Rocco Neubert,East
OFQCCQ6I,Daniell Hammack,GTX Plus Pro,Xx-zobam,Won,2017-03-30,2017-06-23,6920.0,1,entertainment,29,3838.39,8274,0,1,Rocco Neubert,East
3Z2BQVQ7,Darcel Schlecht,GTX Basic,Condax,Lost,2017-03-30,2017-04-01,0.0,0,medical,1,4.54,9,0,1,Melvin Marxen,Central
57FO8KSQ,Darcel Schlecht,GTX Plus Basic,Isdom,Lost,2017-03-30,2017-04-07,0.0,0,medical,16,3178.24,4540,0,1,Melvin Marxen,Central
3VQOFPW7,Darcel Schlecht,MG Advanced,Globex Corporation,Lost,2017-03-30,2017-05-17,0.0,0,technolgy,18,1223.72,2497,0,0,Melvin Marxen,Central
HMKFBTYR,Darcel Schlecht,GTX Basic,Bioholding,Won,2017-03-30,2017-06-20,600.0,1,medical,6,587.34,1356,0,0,Melvin Marxen,Central
RMO3I92N,Donn Cantrell,GTX Plus Basic,Bubba Gump,Lost,2017-03-30,2017-04-11,0.0,0,software,16,987.39,2253,0,1,Rocco Neubert,East
2AV40FHB,Donn Cantrell,GTXPro,Konex,Lost,2017-03-30,2017-04-01,0.0,0,technolgy,38,7708.38,13756,0,1,Rocco Neubert,East
OUR875IK,Donn Cantrell,GTX Basic,Xx-zobam,Won,2017-03-30,2017-04-06,564.0,1,entertainment,29,3838.39,8274,0,1,Rocco Neubert,East
LUFY70BU,Elease Gluck,GTK 500,Goodsilron,Lost,2017-03-30,2017-04-04,0.0,0,marketing,18,2952.73,5107,0,1,Celia Rouche,West
1OUHMFJV,Garret Kinder,GTX Plus Basic,Zathunicon,Won,2017-03-30,2017-05-31,1037.0,1,retail,8,71.12,144,0,1,Cara Losch,East
GMNQUFQZ,Kami Bicknell,GTX Basic,Hottechi,Won,2017-03-30,2017-04-01,500.0,1,technolgy,21,8170.38,16499,0,0,Summer Sewald,West
YWF7W7H8,Lajuana Vencill,GTX Plus Pro,Hottechi,Won,2017-03-30,2017-04-07,5728.0,1,technolgy,21,8170.38,16499,0,0,Dustin Brinkmann,Central
120BESB3,Markita Hansen,MG Advanced,Kan-code,Lost,2017-03-30,2017-04-09,0.0,0,software,36,11698.03,34288,0,1,Celia Rouche,West
HPSSENGT,Marty Freudenburg,GTXPro,Statholdings,Lost,2017-03-30,2017-04-06,0.0,0,employment,21,291.27,586,0,1,Melvin Marxen,Central
8TXOC3S3,Moses Frase,MG Advanced,Scottech,Lost,2017-03-30,2017-04-11,0.0,0,marketing,6,45.39,100,1,1,Dustin Brinkmann,Central
N55VF08D,Moses Frase,MG Special,Finhigh,Won,2017-03-30,2017-05-20,54.0,1,finance,12,1102.43,1759,0,1,Dustin Brinkmann,Central
265SZR01,Rosalina Dieter,GTX Basic,Xx-holding,Won,2017-03-30,2017-06-19,501.0,1,finance,25,7537.24,20293,0,1,Celia Rouche,West
NKO2JRRS,Rosie Papadopoulos,GTX Plus Pro,Umbrella Corporation,Won,2017-03-30,2017-04-08,6155.0,1,finance,20,2022.14,5113,0,1,Cara Losch,East
WW3NDCO2,Rosie Papadopoulos,GTX Plus Pro,Zathunicon,Won,2017-03-30,2017-04-08,4668.0,1,retail,8,71.12,144,0,1,Cara Losch,East
DGPI60HG,Versie Hillebrand,GTX Plus Pro,Zumgoity,Won,2017-03-30,2017-06-09,5017.0,1,medical,34,441.08,1210,0,1,Dustin Brinkmann,Central
06DUY829,Versie Hillebrand,MG Special,Ron-tech,Won,2017-03-30,2017-04-08,59.0,1,medical,26,3922.42,6837,0,1,Dustin Brinkmann,Central
HOG5OE78,Vicki Laflamme,GTXPro,Fasehatice,Lost,2017-03-30,2017-04-08,0.0,0,retail,28,4968.91,7523,0,1,Celia Rouche,West
PLM5WEY4,Vicki Laflamme,MG Advanced,Plexzap,Won,2017-03-30,2017-04-06,3316.0,1,retail,17,2437.85,4874,0,1,Celia Rouche,West
EWQVZB85,Zane Levy,GTX Plus Pro,Plexzap,Won,2017-03-30,2017-04-10,6227.0,1,retail,17,2437.85,4874,0,1,Summer Sewald,West
SFFFNT6B,Anna Snelling,MG Special,Treequote,Lost,2017-03-31,2017-04-07,0.0,0,telecommunications,30,5266.09,8595,1,1,Dustin Brinkmann,Central
99AAJPQN,Anna Snelling,MG Special,Condax,Won,2017-03-31,2017-06-15,58.0,1,medical,1,4.54,9,0,1,Dustin Brinkmann,Central
JW2FHT1G,Anna Snelling,MG Advanced,dambase,Won,2017-03-31,2017-04-08,3626.0,1,marketing,23,2173.98,2928,1,1,Dustin Brinkmann,Central
08KE6ZQN,Boris Faz,MG Advanced,Vehement Capital Partners,Won,2017-03-31,2017-04-01,2819.0,1,finance,25,646.1,883,1,1,Rocco Neubert,East
0WVCRCOU,Cassey Cress,GTXPro,Xx-zobam,Lost,2017-03-31,2017-04-01,0.0,0,entertainment,29,3838.39,8274,0,1,Rocco Neubert,East
